Order ID,Date,Customer Segment,Product Category,Product Name,Region,Sales,Profit,Quantity
ORD-102680,2022-01-27,Consumer,Furniture,Bunk Bed Frame,East,2589.0,-91.24,5
ORD-105685,2022-01-27,Consumer,Technology,Smartphone,North,1063.73,125.01,1
ORD-111416,2022-01-27,Consumer,Health & Beauty,Hair Dryer,West,216.74,45.36,4
ORD-100816,2022-01-27,Consumer,Furniture,Study Desk,East,293.46,-35.3,1
ORD-114126,2022-01-28,Consumer,Furniture,Adjustable Standing Desk,West,168.75,9.15,1
ORD-102068,2022-01-28,Consumer,Office Supplies,Stapler Heavy Duty,East,980.16,185.34,4
ORD-112304,2022-01-28,Corporate,Office Supplies,Envelopes Box,East,130.94,23.29,6
ORD-111152,2022-01-28,Consumer,Furniture,Ergonomic Mesh Chair,North,961.11,144.59,1
ORD-103550,2022-01-28,Consumer,Technology,27-inch Monitor,East,1319.6,345.47,1
ORD-104896,2022-01-28,Home Office,Sporting Goods,Camping Tent,West,1429.62,73.63,3
ORD-106045,2022-01-28,Corporate,Technology,Webcam HD,East,3766.29,1011.53,6
ORD-103945,2022-01-29,Consumer,Health & Beauty,Vitamin Supplements,North,1108.32,300.56,7
ORD-112532,2022-01-29,Corporate,Office Supplies,Desk Organizer,North,1473.53,337.02,7
ORD-106452,2022-01-29,Consumer,Sporting Goods,Dumbbell Set,North,237.73,18.97,2
ORD-105743,2022-01-29,Corporate,Technology,USB-C Docking Station,North,1257.41,101.1,1
ORD-100039,2022-01-29,Home Office,Clothing,Denim Jacket,West,50.74,15.4,1
ORD-101961,2022-01-29,Consumer,Sporting Goods,Golf Club Set,East,1018.22,282.22,7
ORD-107156,2022-01-30,Corporate,Health & Beauty,Perfume,South,113.55,17.98,3
ORD-107053,2022-01-30,Corporate,Furniture,Executive Office Chair,East,5509.44,-398.1,7
ORD-104507,2022-01-30,Consumer,Clothing,Running Shoes,East,85.42,33.16,1
ORD-106940,2022-01-30,Consumer,Health & Beauty,Electric Toothbrush,South,371.13,36.6,2
ORD-113943,2022-01-30,Corporate,Technology,USB-C Docking Station,East,3489.94,664.06,5
ORD-104308,2022-01-31,Consumer,Health & Beauty,Massage Gun,West,1551.74,494.95,6
ORD-104524,2022-01-31,Home Office,Health & Beauty,Massage Gun,West,1333.71,328.68,8
ORD-103104,2022-01-31,Consumer,Health & Beauty,Massage Gun,West,324.17,97.24,4
ORD-104778,2022-01-31,Consumer,Furniture,Conference Table,South,530.56,68.18,4
ORD-101010,2022-01-31,Home Office,Office Supplies,Stapler Heavy Duty,North,310.33,89.02,8
ORD-114772,2022-01-31,Consumer,Technology,Business Laptop,West,3130.97,289.32,7
ORD-102462,2022-01-31,Corporate,Technology,USB-C Docking Station,North,2015.25,160.2,7
ORD-104111,2022-01-31,Corporate,Technology,Mechanical Keyboard,East,5433.23,303.88,6
ORD-100582,2022-01-31,Consumer,Furniture,Dining Table Set,North,6716.56,798.14,6
ORD-104992,2022-02-01,Consumer,Sporting Goods,Fitness Tracker,West,2505.88,185.97,8
ORD-107911,2022-02-01,Consumer,Clothing,Cotton T-Shirt,North,428.85,163.15,4
ORD-105765,2022-02-01,Consumer,Clothing,Cotton T-Shirt,South,48.63,5.61,2
ORD-100186,2022-02-01,Consumer,Furniture,Conference Table,South,4040.0,-191.4,8
ORD-114099,2022-02-01,Home Office,Office Supplies,Envelopes Box,North,1232.28,298.8,7
ORD-109047,2022-02-01,Consumer,Sporting Goods,Camping Tent,West,478.57,45.46,7
ORD-105024,2022-02-01,Home Office,Sporting Goods,Hiking Backpack,West,1153.76,204.82,3
ORD-101891,2022-02-02,Consumer,Office Supplies,Label Printer,East,400.27,90.44,4
ORD-109321,2022-02-02,Consumer,Health & Beauty,Skincare Set,West,119.49,31.42,1
ORD-101932,2022-02-02,Consumer,Sporting Goods,Cycling Helmet,West,151.02,13.85,1
ORD-112121,2022-02-02,Corporate,Clothing,Baseball Cap,North,1329.1,228.35,8
ORD-112984,2022-02-02,Corporate,Office Supplies,Binder Clips Set,East,435.39,40.9,2
ORD-101456,2022-02-02,Consumer,Sporting Goods,Dumbbell Set,East,1410.92,330.07,4
ORD-106782,2022-02-02,Consumer,Technology,Wireless Mouse,West,3715.84,1056.51,8
ORD-105526,2022-02-02,Consumer,Clothing,Winter Coat,South,995.52,184.9,7
ORD-101401,2022-02-02,Consumer,Office Supplies,Whiteboard Markers,North,113.26,38.95,6
ORD-112611,2022-02-02,Consumer,Furniture,Ergonomic Mesh Chair,East,4751.02,-704.23,7
ORD-102153,2022-02-02,Consumer,Clothing,Baseball Cap,East,194.8,71.74,1
ORD-111643,2022-02-02,Corporate,Sporting Goods,Cycling Helmet,East,2851.15,841.74,6
ORD-103754,2022-02-02,Corporate,Furniture,Sofa - 3 Seater,East,7540.1,-940.46,8
ORD-111676,2022-02-02,Consumer,Sporting Goods,Golf Club Set,West,639.29,120.4,7
ORD-114848,2022-02-02,Corporate,Furniture,Study Desk,East,5438.73,152.95,5
ORD-110819,2022-02-02,Consumer,Health & Beauty,Skincare Set,West,477.69,30.63,4
ORD-103057,2022-02-03,Corporate,Furniture,Adjustable Standing Desk,East,7577.29,812.61,8
ORD-104812,2022-02-03,Corporate,Clothing,Formal Trousers,East,514.34,221.14,8
ORD-104142,2022-02-03,Consumer,Furniture,Conference Table,North,2407.93,467.87,5
ORD-112895,2022-02-03,Consumer,Technology,Mechanical Keyboard,South,2578.59,204.22,5
ORD-102749,2022-02-03,Home Office,Sporting Goods,Dumbbell Set,South,3966.57,683.08,7
ORD-102180,2022-02-03,Corporate,Health & Beauty,Massage Gun,South,691.84,210.11,6
ORD-111321,2022-02-03,Home Office,Technology,Smartphone,West,12551.76,1591.25,7
ORD-101697,2022-02-03,Home Office,Furniture,Filing Cabinet,North,5207.84,-384.75,7
ORD-103699,2022-02-03,Consumer,Health & Beauty,Perfume,West,937.05,192.94,5
ORD-108050,2022-02-03,Consumer,Office Supplies,Envelopes Box,South,175.7,26.75,1
ORD-105823,2022-02-03,Corporate,Furniture,Study Desk,South,1961.25,-11.17,2
ORD-109762,2022-02-03,Corporate,Sporting Goods,Cycling Helmet,South,673.05,49.48,4
ORD-106797,2022-02-03,Consumer,Health & Beauty,Digital Scale,North,249.28,45.72,1
ORD-105103,2022-02-04,Consumer,Technology,Business Laptop,East,114.44,26.86,3
ORD-111723,2022-02-04,Consumer,Furniture,Filing Cabinet,North,3720.24,-103.15,8
ORD-113235,2022-02-04,Corporate,Sporting Goods,Tennis Racket,West,181.45,51.23,2
ORD-103666,2022-02-04,Home Office,Clothing,Winter Coat,West,86.94,21.7,5
ORD-102613,2022-02-04,Corporate,Clothing,Denim Jacket,South,48.55,10.26,3
ORD-106612,2022-02-04,Home Office,Sporting Goods,Hiking Backpack,East,2203.2,115.65,5
ORD-108924,2022-02-04,Corporate,Technology,27-inch Monitor,East,1136.01,279.65,3
ORD-100369,2022-02-04,Corporate,Health & Beauty,Vitamin Supplements,North,980.0,283.93,5
ORD-106815,2022-02-04,Consumer,Office Supplies,Envelopes Box,West,451.59,51.39,4
ORD-107951,2022-02-05,Consumer,Office Supplies,Binder Clips Set,East,404.88,108.1,4
ORD-101082,2022-02-05,Consumer,Sporting Goods,Cycling Helmet,West,1437.03,72.21,3
ORD-104271,2022-02-05,Consumer,Clothing,Rain Jacket,North,85.38,9.6,3
ORD-111767,2022-02-05,Corporate,Sporting Goods,Dumbbell Set,East,408.04,85.68,2
ORD-101718,2022-02-05,Consumer,Technology,27-inch Monitor,West,1107.84,125.65,4
ORD-111562,2022-02-05,Home Office,Sporting Goods,Hiking Backpack,East,2276.6,366.2,8
ORD-112945,2022-02-05,Consumer,Sporting Goods,Basketball,North,216.42,25.93,4
ORD-103169,2022-02-05,Consumer,Clothing,Wool Sweater,North,120.43,25.56,1
ORD-100112,2022-02-05,Consumer,Clothing,Formal Trousers,East,135.47,39.47,1
ORD-102728,2022-02-05,Home Office,Clothing,Cotton T-Shirt,North,167.42,58.95,1
ORD-110745,2022-02-05,Corporate,Furniture,Ergonomic Mesh Chair,East,5981.02,121.59,6
ORD-108322,2022-02-05,Corporate,Clothing,Formal Trousers,West,649.99,168.68,3
ORD-112044,2022-02-05,Consumer,Health & Beauty,Electric Toothbrush,South,1169.45,147.6,7
ORD-104473,2022-02-05,Corporate,Furniture,Sofa - 3 Seater,South,2780.7,-277.72,7
ORD-103345,2022-02-06,Consumer,Health & Beauty,Electric Toothbrush,East,279.64,110.0,1
ORD-111978,2022-02-06,Home Office,Sporting Goods,Fitness Tracker,North,975.97,273.75,2
ORD-104668,2022-02-06,Corporate,Health & Beauty,Vitamin Supplements,South,939.16,365.85,8
ORD-114846,2022-02-06,Consumer,Health & Beauty,Perfume,East,1606.33,534.22,7
ORD-109507,2022-02-06,Corporate,Technology,Webcam HD,North,11858.09,3090.72,7
ORD-101863,2022-02-06,Consumer,Technology,Wireless Mouse,West,6999.16,550.21,8
ORD-110445,2022-02-06,Consumer,Furniture,Ergonomic Mesh Chair,West,915.89,19.16,3
ORD-102767,2022-02-06,Corporate,Sporting Goods,Dumbbell Set,East,283.16,44.71,1
ORD-103923,2022-02-06,Consumer,Technology,Webcam HD,South,1481.3,365.52,1
ORD-101007,2022-02-07,Consumer,Clothing,Winter Coat,North,1385.38,496.4,8
ORD-105736,2022-02-07,Corporate,Office Supplies,Sticky Notes Pack,East,283.94,39.25,3
ORD-101947,2022-02-07,Home Office,Sporting Goods,Hiking Backpack,West,898.43,209.99,3
ORD-111130,2022-02-07,Corporate,Health & Beauty,Hair Dryer,North,1136.25,81.5,4
ORD-107287,2022-02-07,Corporate,Office Supplies,Stapler Heavy Duty,West,1235.76,112.48,7
ORD-107891,2022-02-07,Corporate,Sporting Goods,Tennis Racket,North,956.96,133.77,5
ORD-112606,2022-02-07,Corporate,Clothing,Baseball Cap,South,374.29,107.42,5
ORD-111113,2022-02-07,Home Office,Office Supplies,Binder Clips Set,East,667.29,196.81,4
ORD-114961,2022-02-07,Consumer,Clothing,Denim Jacket,North,1346.86,204.96,7
ORD-103269,2022-02-07,Consumer,Sporting Goods,Dumbbell Set,South,4100.14,970.23,8
ORD-100172,2022-02-07,Consumer,Health & Beauty,Perfume,North,427.19,66.06,4
ORD-108551,2022-02-07,Corporate,Furniture,Study Desk,East,581.05,-14.83,7
ORD-112008,2022-02-07,Consumer,Clothing,Wool Sweater,South,460.79,80.11,4
ORD-102614,2022-02-07,Consumer,Furniture,Bookcase - 5 Shelf,South,2217.86,382.23,6
ORD-105621,2022-02-08,Consumer,Furniture,Adjustable Standing Desk,North,1194.18,148.69,3
ORD-104633,2022-02-08,Corporate,Office Supplies,Sticky Notes Pack,South,183.76,56.28,2
ORD-114411,2022-02-08,Corporate,Technology,Business Laptop,North,8905.79,772.18,8
ORD-110800,2022-02-08,Home Office,Clothing,Wool Sweater,South,756.84,108.42,6
ORD-108558,2022-02-08,Consumer,Clothing,Denim Jacket,East,305.43,116.21,2
ORD-111291,2022-02-08,Corporate,Office Supplies,Envelopes Box,East,1511.19,111.18,7
ORD-100432,2022-02-08,Corporate,Health & Beauty,Electric Toothbrush,North,249.72,29.02,3
ORD-101211,2022-02-08,Consumer,Health & Beauty,Electric Toothbrush,West,296.39,66.98,7
ORD-111370,2022-02-08,Consumer,Health & Beauty,Digital Scale,North,383.41,115.36,2
ORD-111741,2022-02-09,Corporate,Clothing,Rain Jacket,West,309.69,81.86,3
ORD-103408,2022-02-09,Consumer,Clothing,Denim Jacket,North,728.76,258.39,6
ORD-103176,2022-02-09,Home Office,Clothing,Winter Coat,East,258.91,113.17,3
ORD-103724,2022-02-09,Corporate,Furniture,Study Desk,South,1765.67,179.82,6
ORD-108248,2022-02-09,Home Office,Technology,Laptop Stand,North,946.03,201.72,1
ORD-114871,2022-02-09,Corporate,Technology,Noise Cancelling Headphones,West,514.64,136.82,1
ORD-102038,2022-02-09,Consumer,Sporting Goods,Cycling Helmet,West,1847.5,154.27,4
ORD-102431,2022-02-09,Consumer,Clothing,Baseball Cap,South,42.45,14.87,4
ORD-113282,2022-02-09,Corporate,Health & Beauty,Yoga Mat,East,1143.58,136.74,6
ORD-112478,2022-02-09,Consumer,Technology,Smartphone,North,727.87,196.8,1
ORD-107983,2022-02-09,Corporate,Technology,27-inch Monitor,South,8071.33,2377.84,6
ORD-104088,2022-02-09,Consumer,Sporting Goods,Tennis Racket,West,309.84,51.32,1
ORD-104363,2022-02-10,Corporate,Sporting Goods,Golf Club Set,West,177.39,44.96,3
ORD-106485,2022-02-10,Consumer,Sporting Goods,Tennis Racket,West,1235.96,253.25,5
ORD-101488,2022-02-10,Corporate,Furniture,Sofa - 3 Seater,South,5597.16,1112.5,5
ORD-110084,2022-02-10,Consumer,Office Supplies,Sticky Notes Pack,South,179.94,43.28,1
ORD-112365,2022-02-10,Consumer,Health & Beauty,Skincare Set,North,880.36,140.4,3
ORD-100155,2022-02-10,Corporate,Clothing,Running Shoes,South,962.87,389.94,6
ORD-111556,2022-02-10,Consumer,Technology,Bluetooth Speaker,South,197.91,34.43,3
ORD-100515,2022-02-10,Consumer,Furniture,Bunk Bed Frame,East,2907.72,554.08,5
ORD-114672,2022-02-11,Home Office,Office Supplies,Whiteboard Markers,West,762.35,118.27,5
ORD-107985,2022-02-11,Consumer,Furniture,Dining Table Set,South,5494.82,-297.51,8
ORD-112442,2022-02-11,Corporate,Sporting Goods,Dumbbell Set,West,4796.01,588.61,8
ORD-108816,2022-02-11,Corporate,Technology,Bluetooth Speaker,East,4058.26,1214.32,6
ORD-101140,2022-02-11,Consumer,Sporting Goods,Golf Club Set,South,1260.32,234.31,7
ORD-110547,2022-02-11,Corporate,Sporting Goods,Golf Club Set,East,2785.08,581.96,8
ORD-103409,2022-02-12,Home Office,Technology,Business Laptop,West,2833.56,602.86,3
ORD-103485,2022-02-12,Home Office,Furniture,Conference Table,North,3610.12,478.23,6
ORD-108502,2022-02-12,Home Office,Office Supplies,Desk Organizer,East,158.2,52.73,4
ORD-100763,2022-02-12,Consumer,Sporting Goods,Cycling Helmet,West,1572.56,450.77,5
ORD-111002,2022-02-12,Consumer,Clothing,Wool Sweater,East,667.3,242.77,6
ORD-103264,2022-02-12,Corporate,Clothing,Baseball Cap,West,43.29,16.06,4
ORD-109851,2022-02-12,Consumer,Technology,Bluetooth Speaker,South,1406.53,267.72,3
ORD-104444,2022-02-12,Corporate,Health & Beauty,Digital Scale,West,531.57,157.03,6
ORD-111386,2022-02-12,Home Office,Clothing,Baseball Cap,South,43.34,13.69,4
ORD-106476,2022-02-12,Home Office,Office Supplies,Ballpoint Pen Box,North,370.93,62.98,3
ORD-104294,2022-02-12,Consumer,Sporting Goods,Cycling Helmet,East,1697.08,197.31,4
ORD-110432,2022-02-13,Consumer,Office Supplies,Envelopes Box,North,312.38,46.99,4
ORD-108442,2022-02-13,Consumer,Office Supplies,Whiteboard Markers,North,224.78,47.09,5
ORD-101642,2022-02-13,Corporate,Technology,Noise Cancelling Headphones,South,5417.91,1078.3,6
ORD-103007,2022-02-13,Home Office,Technology,Bluetooth Speaker,South,1253.07,257.21,2
ORD-105694,2022-02-13,Home Office,Clothing,Formal Trousers,South,235.33,27.43,3
ORD-104106,2022-02-13,Consumer,Furniture,Ergonomic Mesh Chair,East,795.92,-60.03,2
ORD-103054,2022-02-13,Consumer,Health & Beauty,Hair Dryer,North,580.34,70.36,8
ORD-113902,2022-02-13,Consumer,Health & Beauty,Massage Gun,North,1761.28,632.54,6
ORD-114132,2022-02-13,Home Office,Sporting Goods,Cycling Helmet,West,1116.18,98.08,4
ORD-111792,2022-02-13,Corporate,Office Supplies,Ballpoint Pen Box,West,511.18,93.1,7
ORD-111852,2022-02-14,Consumer,Clothing,Formal Trousers,South,851.56,241.23,5
ORD-103728,2022-02-14,Consumer,Technology,Smartphone,West,3264.72,746.89,8
ORD-103157,2022-02-14,Consumer,Sporting Goods,Tennis Racket,West,2397.68,272.82,7
ORD-100619,2022-02-14,Consumer,Furniture,Executive Office Chair,West,650.58,-86.44,1
ORD-106577,2022-02-14,Corporate,Furniture,Filing Cabinet,East,646.52,54.78,3
ORD-106335,2022-02-14,Consumer,Office Supplies,Sticky Notes Pack,South,180.84,39.75,6
ORD-109320,2022-02-15,Consumer,Office Supplies,Shredder,East,212.68,37.13,2
ORD-101625,2022-02-15,Consumer,Sporting Goods,Dumbbell Set,West,2604.89,478.03,6
ORD-106107,2022-02-15,Corporate,Health & Beauty,Vitamin Supplements,East,164.95,41.23,5
ORD-108262,2022-02-15,Consumer,Health & Beauty,Yoga Mat,South,586.7,126.43,2
ORD-100281,2022-02-15,Consumer,Technology,Webcam HD,South,10342.93,2604.17,8
ORD-113189,2022-02-15,Home Office,Sporting Goods,Dumbbell Set,West,460.8,110.13,1
ORD-100018,2022-02-15,Consumer,Sporting Goods,Tennis Racket,West,1363.47,83.0,6
ORD-114829,2022-02-15,Consumer,Clothing,Cotton T-Shirt,East,283.0,76.14,2
ORD-108268,2022-02-15,Consumer,Furniture,Ergonomic Mesh Chair,North,380.52,20.5,4
ORD-100381,2022-02-16,Home Office,Sporting Goods,Camping Tent,East,434.35,87.21,1
ORD-111106,2022-02-16,Home Office,Clothing,Denim Jacket,East,199.47,41.74,2
ORD-109260,2022-02-16,Corporate,Technology,27-inch Monitor,North,4874.42,1326.1,6
ORD-102953,2022-02-16,Consumer,Technology,Wireless Mouse,North,4622.82,1237.72,4
ORD-102977,2022-02-16,Consumer,Sporting Goods,Camping Tent,South,1387.72,102.38,3
ORD-100408,2022-02-16,Consumer,Sporting Goods,Hiking Backpack,West,825.27,162.39,6
ORD-114113,2022-02-16,Consumer,Sporting Goods,Cycling Helmet,North,716.92,89.69,2
ORD-103282,2022-02-16,Consumer,Sporting Goods,Camping Tent,North,456.3,50.38,5
ORD-102377,2022-02-16,Consumer,Furniture,Bookcase - 5 Shelf,North,2005.51,128.84,2
ORD-104045,2022-02-16,Consumer,Furniture,Dining Table Set,East,6900.72,899.43,6
ORD-101482,2022-02-17,Consumer,Office Supplies,Binder Clips Set,North,131.42,41.81,2
ORD-109947,2022-02-17,Consumer,Sporting Goods,Dumbbell Set,North,3696.04,727.97,7
ORD-104240,2022-02-17,Consumer,Technology,USB-C Docking Station,South,1129.45,156.2,6
ORD-103019,2022-02-17,Consumer,Health & Beauty,Perfume,East,786.88,270.81,3
ORD-113947,2022-02-17,Corporate,Sporting Goods,Fitness Tracker,East,1933.65,449.72,7
ORD-108562,2022-02-18,Corporate,Sporting Goods,Tennis Racket,West,2422.39,640.68,5
ORD-108156,2022-02-18,Corporate,Furniture,Study Desk,North,6086.15,1179.04,6
ORD-111886,2022-02-18,Consumer,Technology,USB-C Docking Station,South,1689.66,197.52,2
ORD-114517,2022-02-18,Home Office,Health & Beauty,Hair Dryer,East,46.78,3.61,1
ORD-110578,2022-02-18,Consumer,Clothing,Baseball Cap,South,78.43,19.12,3
ORD-109214,2022-02-18,Consumer,Sporting Goods,Golf Club Set,West,890.73,63.16,8
ORD-106541,2022-02-18,Corporate,Sporting Goods,Fitness Tracker,East,919.78,51.99,3
ORD-114104,2022-02-18,Corporate,Clothing,Baseball Cap,West,1177.14,339.39,7
ORD-103117,2022-02-18,Home Office,Clothing,Rain Jacket,West,56.01,16.33,1
ORD-108789,2022-02-18,Home Office,Technology,27-inch Monitor,West,858.05,204.32,2
ORD-100741,2022-02-18,Consumer,Health & Beauty,Digital Scale,North,2006.21,469.43,8
ORD-114574,2022-02-18,Corporate,Sporting Goods,Basketball,South,1062.13,61.4,4
ORD-106733,2022-02-18,Consumer,Health & Beauty,Vitamin Supplements,North,463.93,120.44,4
ORD-110682,2022-02-18,Consumer,Health & Beauty,Perfume,North,1130.16,386.81,5
ORD-105000,2022-02-19,Consumer,Office Supplies,Sticky Notes Pack,North,699.26,219.61,3
ORD-114437,2022-02-19,Home Office,Office Supplies,Shredder,East,869.98,270.21,8
ORD-101112,2022-02-19,Home Office,Office Supplies,Whiteboard Markers,South,226.02,26.34,5
ORD-113667,2022-02-19,Consumer,Sporting Goods,Golf Club Set,West,381.74,107.18,6
ORD-104855,2022-02-19,Consumer,Health & Beauty,Perfume,East,1051.42,208.71,6
ORD-100906,2022-02-19,Corporate,Technology,Business Laptop,West,4603.47,164.59,5
ORD-101367,2022-02-19,Consumer,Technology,Business Laptop,North,420.24,43.93,2
ORD-110975,2022-02-19,Consumer,Furniture,Bookcase - 5 Shelf,East,5940.16,-721.84,8
ORD-110949,2022-02-19,Consumer,Health & Beauty,Skincare Set,North,76.17,22.83,5
ORD-111319,2022-02-20,Corporate,Health & Beauty,Massage Gun,South,32.2,12.68,1
ORD-113146,2022-02-20,Consumer,Office Supplies,Sticky Notes Pack,South,194.13,66.57,1
ORD-109764,2022-02-20,Consumer,Health & Beauty,Vitamin Supplements,West,941.68,149.24,6
ORD-103843,2022-02-20,Corporate,Office Supplies,Whiteboard Markers,South,15.17,3.21,2
ORD-106384,2022-02-20,Consumer,Office Supplies,Shredder,South,109.61,38.05,1
ORD-103182,2022-02-20,Corporate,Health & Beauty,Electric Toothbrush,South,787.22,116.34,3
ORD-101920,2022-02-20,Home Office,Technology,27-inch Monitor,East,9264.48,935.65,8
ORD-102214,2022-02-20,Corporate,Furniture,Executive Office Chair,East,1905.32,-4.47,2
ORD-112646,2022-02-20,Consumer,Office Supplies,Envelopes Box,West,874.47,184.89,4
ORD-106445,2022-02-20,Consumer,Health & Beauty,Electric Toothbrush,East,874.88,202.83,4
ORD-103268,2022-02-20,Home Office,Furniture,Filing Cabinet,North,1394.14,23.97,3
ORD-110365,2022-02-21,Corporate,Furniture,Dining Table Set,North,1968.42,-46.86,2
ORD-107334,2022-02-21,Corporate,Technology,Smartphone,North,7782.61,1294.74,7
ORD-105098,2022-02-21,Consumer,Sporting Goods,Hiking Backpack,East,245.38,63.96,1
ORD-111201,2022-02-21,Home Office,Clothing,Wool Sweater,South,508.1,86.98,4
ORD-100204,2022-02-21,Corporate,Technology,Mechanical Keyboard,West,4005.33,887.62,5
ORD-107863,2022-02-21,Corporate,Clothing,Winter Coat,South,767.79,119.66,7
ORD-110354,2022-02-21,Consumer,Clothing,Wool Sweater,South,814.57,93.02,4
ORD-106463,2022-02-21,Corporate,Furniture,Adjustable Standing Desk,West,1250.04,-19.74,2
ORD-103260,2022-02-21,Corporate,Technology,USB-C Docking Station,South,3673.2,480.03,8
ORD-107311,2022-02-21,Consumer,Furniture,Sofa - 3 Seater,South,1034.4,77.37,2
ORD-108102,2022-02-21,Corporate,Office Supplies,Envelopes Box,North,254.8,63.19,3
ORD-104585,2022-02-21,Corporate,Clothing,Formal Trousers,North,433.4,51.03,4
ORD-107671,2022-02-21,Home Office,Technology,Bluetooth Speaker,South,836.84,138.06,5
ORD-102352,2022-02-21,Consumer,Health & Beauty,Hair Dryer,East,801.56,109.71,5
ORD-102417,2022-02-21,Consumer,Office Supplies,Shredder,South,426.93,29.36,5
ORD-103730,2022-02-21,Consumer,Health & Beauty,Hair Dryer,North,57.67,12.68,1
ORD-102387,2022-02-21,Corporate,Sporting Goods,Cycling Helmet,North,727.99,93.64,4
ORD-104891,2022-02-21,Consumer,Clothing,Baseball Cap,West,266.6,50.58,2
ORD-113621,2022-02-21,Corporate,Office Supplies,Shredder,North,382.26,51.03,6
ORD-105891,2022-02-22,Consumer,Technology,USB-C Docking Station,North,1243.09,341.15,1
ORD-111745,2022-02-22,Consumer,Furniture,Bunk Bed Frame,West,81.94,14.35,1
ORD-102779,2022-02-22,Corporate,Furniture,Conference Table,West,3585.24,-64.81,7
